guid,name,rating$int,industry,is_service_provider$bool,rating_type,is_subscribed$bool,children.0.guid,children.0.name,children.0.rating$int,children.0.industry,children.0.is_service_provider$bool,children.0.rating_type,children.0.is_subscribed$bool,children.1.guid,children.1.name,children.1.rating$int,children.1.industry,children.1.is_service_provider$bool,children.1.rating_type,children.1.is_subscribed$bool,children.2.guid,children.2.name,children.2.rating$int,children.2.industry,children.2.is_service_provider$bool,children.2.rating_type,children.2.is_subscribed$bool,children.3.guid,children.3.name,children.3.rating$int,children.3.industry,children.3.is_service_provider$bool,children.3.rating_type,children.3.is_subscribed$bool,children.3.children.0.guid,children.3.children.0.name,children.3.children.0.rating$int,children.3.children.0.industry,children.3.children.0.is_service_provider$bool,children.3.children.0.rating_type,children.3.children.0.is_subscribed$bool,children.3.children.1.guid,children.3.children.1.name,children.3.children.1.rating$int,children.3.children.1.industry,children.3.children.1.is_service_provider$bool,children.3.children.1.rating_type,children.3.children.1.is_subscribed$bool,children.4.guid,children.4.name,children.4.rating$int,children.4.industry,children.4.is_service_provider$bool,children.4.rating_type,children.4.is_subscribed$bool,children.4.children.0.guid,children.4.children.0.name,children.4.children.0.rating$int,children.4.children.0.industry,children.4.children.0.is_service_provider$bool,children.4.children.0.rating_type,children.4.children.0.is_subscribed$bool,children.4.children.1.guid,children.4.children.1.name,children.4.children.1.rating$int,children.4.children.1.industry,children.4.children.1.is_service_provider$bool,children.4.children.1.rating_type,children.4.children.1.is_subscribed$bool,children.4.children.2.guid,children.4.children.2.name,children.4.children.2.rating$int,children.4.children.2.industry,children.4.children.2.is_service_provider$bool,children.4.children.2.rating_type,children.4.children.2.is_subscribed$bool,children.4.children.2.children.0.guid,children.4.children.2.children.0.name,children.4.children.2.children.0.rating$int,children.4.children.2.children.0.industry,children.4.children.2.children.0.is_service_provider$bool,children.4.children.2.children.0.rating_type,children.4.children.2.children.0.is_subscribed$bool,children.4.children.2.children.1.guid,children.4.children.2.children.1.name,children.4.children.2.children.1.rating$int,children.4.children.2.children.1.industry,children.4.children.2.children.1.is_service_provider$bool,children.4.children.2.children.1.rating_type,children.4.children.2.children.1.is_subscribed$bool,children.4.children.2.children.2.guid,children.4.children.2.children.2.name,children.4.children.2.children.2.rating$int,children.4.children.2.children.2.industry,children.4.children.2.children.2.is_service_provider$bool,children.4.children.2.children.2.rating_type,children.4.children.2.children.2.is_subscribed$bool,children.4.children.3.guid,children.4.children.3.name,children.4.children.3.rating$int,children.4.children.3.industry,children.4.children.3.is_service_provider$bool,children.4.children.3.rating_type,children.4.children.3.is_subscribed$bool,children.4.children.4.guid,children.4.children.4.name,children.4.children.4.rating$int,children.4.children.4.industry,children.4.children.4.is_service_provider$bool,children.4.children.4.rating_type,children.4.children.4.is_subscribed$bool,children.4.children.4.children.0.guid,children.4.children.4.children.0.name,children.4.children.4.children.0.rating$int,children.4.children.4.children.0.industry,children.4.children.4.children.0.is_service_provider$bool,children.4.children.4.children.0.rating_type,children.4.children.4.children.0.is_subscribed$bool,children.4.children.4.children.1.guid,children.4.children.4.children.1.name,children.4.children.4.children.1.rating$int,children.4.children.4.children.1.industry,children.4.children.4.children.1.is_service_provider$bool,children.4.children.4.children.1.rating_type,children.4.children.4.children.1.is_subscribed$bool,children.4.children.4.children.2.guid,children.4.children.4.children.2.name,children.4.children.4.children.2.rating$int,children.4.children.4.children.2.industry,children.4.children.4.children.2.is_service_provider$bool,children.4.children.4.children.2.rating_type,children.4.children.4.children.2.is_subscribed$bool,children.4.children.4.children.3.guid,children.4.children.4.children.3.name,children.4.children.4.children.3.rating$int,children.4.children.4.children.3.industry,children.4.children.4.children.3.is_service_provider$bool,children.4.children.4.children.3.rating_type,children.4.children.4.children.3.is_subscribed$bool,children.4.children.4.children.4.guid,children.4.children.4.children.4.name,children.4.children.4.children.4.rating$int,children.4.children.4.children.4.industry,children.4.children.4.children.4.is_service_provider$bool,children.4.children.4.children.4.rating_type,children.4.children.4.children.4.is_subscribed$bool,children.4.children.4.children.5.guid,children.4.children.4.children.5.name,children.4.children.4.children.5.rating$int,children.4.children.4.children.5.industry,children.4.children.4.children.5.is_service_provider$bool,children.4.children.4.children.5.rating_type,children.4.children.4.children.5.is_subscribed$bool,children.4.children.4.children.6.guid,children.4.children.4.children.6.name,children.4.children.4.children.6.rating$int,children.4.children.4.children.6.industry,children.4.children.4.children.6.is_service_provider$bool,children.4.children.4.children.6.rating_type,children.4.children.4.children.6.is_subscribed$bool,children.4.children.4.children.7.guid,children.4.children.4.children.7.name,children.4.children.4.children.7.rating$int,children.4.children.4.children.7.industry,children.4.children.4.children.7.is_service_provider$bool,children.4.children.4.children.7.rating_type,children.4.children.4.children.7.is_subscribed$bool,children.4.children.4.children.8.guid,children.4.children.4.children.8.name,children.4.children.4.children.8.rating$int,children.4.children.4.children.8.industry,children.4.children.4.children.8.is_service_provider$bool,children.4.children.4.children.8.rating_type,children.4.children.4.children.8.is_subscribed$bool,children.4.children.4.children.9.guid,children.4.children.4.children.9.name,children.4.children.4.children.9.rating$int,children.4.children.4.children.9.industry,children.4.children.4.children.9.is_service_provider$bool,children.4.children.4.children.9.rating_type,children.4.children.4.children.9.is_subscribed$bool,children.4.children.4.children.10.guid,children.4.children.4.children.10.name,children.4.children.4.children.10.rating$int,children.4.children.4.children.10.industry,children.4.children.4.children.10.is_service_provider$bool,children.4.children.4.children.10.rating_type,children.4.children.4.children.10.is_subscribed$bool,children.4.children.4.children.11.guid,children.4.children.4.children.11.name,children.4.children.4.children.11.rating$int,children.4.children.4.children.11.industry,children.4.children.4.children.11.is_service_provider$bool,children.4.children.4.children.11.rating_type,children.4.children.4.children.11.is_subscribed$bool,children.4.children.4.children.12.guid,children.4.children.4.children.12.name,children.4.children.4.children.12.rating$int,children.4.children.4.children.12.industry,children.4.children.4.children.12.is_service_provider$bool,children.4.children.4.children.12.rating_type,children.4.children.4.children.12.is_subscribed$bool,children.4.children.5.guid,children.4.children.5.name,children.4.children.5.rating$int,children.4.children.5.industry,children.4.children.5.is_service_provider$bool,children.4.children.5.rating_type,children.4.children.5.is_subscribed$bool,children.4.children.6.guid,children.4.children.6.name,children.4.children.6.rating$int,children.4.children.6.industry,children.4.children.6.is_service_provider$bool,children.4.children.6.rating_type,children.4.children.6.is_subscribed$bool,children.4.children.7.guid,children.4.children.7.name,children.4.children.7.rating$int,children.4.children.7.industry,children.4.children.7.is_service_provider$bool,children.4.children.7.rating_type,children.4.children.7.is_subscribed$bool,children.5.guid,children.5.name,children.5.rating$int,children.5.industry,children.5.is_service_provider$bool,children.5.rating_type,children.5.is_subscribed$bool,children.5.children.0.guid,children.5.children.0.name,children.5.children.0.rating$int,children.5.children.0.industry,children.5.children.0.is_service_provider$bool,children.5.children.0.rating_type,children.5.children.0.is_subscribed$bool,children.5.children.1.guid,children.5.children.1.name,children.5.children.1.rating$int,children.5.children.1.industry,children.5.children.1.is_service_provider$bool,children.5.children.1.rating_type,children.5.children.1.is_subscribed$bool,children.5.children.2.guid,children.5.children.2.name,children.5.children.2.rating$int,children.5.children.2.industry,children.5.children.2.is_service_provider$bool,children.5.children.2.rating_type,children.5.children.2.is_subscribed$bool,children.5.children.2.children.0.guid,children.5.children.2.children.0.name,children.5.children.2.children.0.rating$int,children.5.children.2.children.0.industry,children.5.children.2.children.0.is_service_provider$bool,children.5.children.2.children.0.rating_type,children.5.children.2.children.0.is_subscribed$bool,children.5.children.2.children.1.guid,children.5.children.2.children.1.name,children.5.children.2.children.1.rating$int,children.5.children.2.children.1.industry,children.5.children.2.children.1.is_service_provider$bool,children.5.children.2.children.1.rating_type,children.5.children.2.children.1.is_subscribed$bool,children.5.children.2.children.2.guid,children.5.children.2.children.2.name,children.5.children.2.children.2.rating$int,children.5.children.2.children.2.industry,children.5.children.2.children.2.is_service_provider$bool,children.5.children.2.children.2.rating_type,children.5.children.2.children.2.is_subscribed$bool,children.5.children.2.children.3.guid,children.5.children.2.children.3.name,children.5.children.2.children.3.rating$int,children.5.children.2.children.3.industry,children.5.children.2.children.3.is_service_provider$bool,children.5.children.2.children.3.rating_type,children.5.children.2.children.3.is_subscribed$bool,children.5.children.2.children.4.guid,children.5.children.2.children.4.name,children.5.children.2.children.4.rating$int,children.5.children.2.children.4.industry,children.5.children.2.children.4.is_service_provider$bool,children.5.children.2.children.4.rating_type,children.5.children.2.children.4.is_subscribed$bool,children.6.guid,children.6.name,children.6.rating$int,children.6.industry,children.6.is_service_provider$bool,children.6.rating_type,children.6.is_subscribed$bool,children.7.guid,children.7.name,children.7.rating$int,children.7.industry,children.7.is_service_provider$bool,children.7.rating_type,children.7.is_subscribed$bool,children.8.guid,children.8.name,children.8.rating$int,children.8.industry,children.8.is_service_provider$bool,children.8.rating_type,children.8.is_subscribed$bool,children.9.guid,children.9.name,children.9.rating$int,children.9.industry,children.9.is_service_provider$bool,children.9.rating_type,children.9.is_subscribed$bool,children.10.guid,children.10.name,children.10.rating$int,children.10.industry,children.10.is_service_provider$bool,children.10.rating_type,children.10.is_subscribed$bool,children.11.guid,children.11.name,children.11.rating$int,children.11.industry,children.11.is_service_provider$bool,children.11.rating_type,children.11.is_subscribed$bool,children.12.guid,children.12.name,children.12.rating$int,children.12.industry,children.12.is_service_provider$bool,children.12.rating_type,children.12.is_subscribed$bool,children.13.guid,children.13.name,children.13.rating$int,children.13.industry,children.13.is_service_provider$bool,children.13.rating_type,children.13.is_subscribed$bool,children.13.children.0.guid,children.13.children.0.name,children.13.children.0.rating$int,children.13.children.0.industry,children.13.children.0.is_service_provider$bool,children.13.children.0.rating_type,children.13.children.0.is_subscribed$bool,children.13.children.1.guid,children.13.children.1.name,children.13.children.1.rating$int,children.13.children.1.industry,children.13.children.1.is_service_provider$bool,children.13.children.1.rating_type,children.13.children.1.is_subscribed$bool,children.13.children.1.children.0.guid,children.13.children.1.children.0.name,children.13.children.1.children.0.rating$int,children.13.children.1.children.0.industry,children.13.children.1.children.0.is_service_provider$bool,children.13.children.1.children.0.rating_type,children.13.children.1.children.0.is_subscribed$bool,children.13.children.1.children.1.guid,children.13.children.1.children.1.name,children.13.children.1.children.1.rating$int,children.13.children.1.children.1.industry,children.13.children.1.children.1.is_service_provider$bool,children.13.children.1.children.1.rating_type,children.13.children.1.children.1.is_subscribed$bool,children.13.children.1.children.2.guid,children.13.children.1.children.2.name,children.13.children.1.children.2.rating$int,children.13.children.1.children.2.industry,children.13.children.1.children.2.is_service_provider$bool,children.13.children.1.children.2.rating_type,children.13.children.1.children.2.is_subscribed$bool,children.13.children.2.guid,children.13.children.2.name,children.13.children.2.rating$int,children.13.children.2.industry,children.13.children.2.is_service_provider$bool,children.13.children.2.rating_type,children.13.children.2.is_subscribed$bool,children.14.guid,children.14.name,children.14.rating$int,children.14.industry,children.14.is_service_provider$bool,children.14.rating_type,children.14.is_subscribed$bool,children.15.guid,children.15.name,children.15.rating$int,children.15.industry,children.15.is_service_provider$bool,children.15.rating_type,children.15.is_subscribed$bool,EventTS,EventTypeCd,FormCd
69012de7-10d4-4b13-940c-872e8cc4a0f0,KYOCERA Group,490,Manufacturing,False,CURATED,False,28837c60-21e8-49d2-aa29-6ab1a69af529,KYOCERA Asia Pacific Pte. Ltd.,650,Manufacturing,False,CURATED,False,adbbff76-3846-46f3-bdd8-f0c4206e6803,"KYOCERA Chemical (Wuxi) Co., Ltd.",730,Manufacturing,False,CURATED,False,b159d957-ec00-480a-948a-fb690836442a,KYOCERA Corporation,560,Manufacturing,False,CURATED,False,7585a01a-fa62-4c26-be3f-f8e82aa819e0,KYOCERA Display Group,750,Manufacturing,False,CURATED,False,5c0ec5d1-f582-422b-8881-bdfada235ce5,KYOCERA Display Corporation,770,Manufacturing,False,CURATED,False,d7bdd7da-3c5b-4209-86aa-9899ade317c6,"KYOCERA International, Inc. - Display Division",730,Manufacturing,False,CURATED,False,06c8cb4d-d3e8-40a4-9be5-20886a453468,KYOCERA Document Solutions Group,510,Manufacturing,False,CURATED,False,3b510573-53a7-45ba-b221-4051fd274209,Annodata Limited,760,Technology,False,CURATED,False,6b6ab696-8717-4b5e-8043-67ed6febbca0,Ceyoniq Technology GmbH,740,Technology,False,CURATED,False,ad8b9521-d8b8-4c02-bbe8-74dfbcc11255,KYOCERA Document Solutions Asia Companies,590,Business Services,False,CURATED,False,61277b5d-38cf-471a-afc3-082e7671a710,"KYOCERA Document Solutions (Thailand) Corp., Ltd.",640,Business Services,False,CURATED,False,28aac3bc-2e4a-4bc7-98b2-ce475cd07ea7,KYOCERA Document Solutions Asia Limited,610,Business Services,False,CURATED,False,e14470f7-09d4-4a25-bf55-c1719ca60b0c,KYOCERA Document Solutions Hong Kong Limited,650,Business Services,False,CURATED,False,58629abb-a0a1-48cb-acbf-a078825aa6b8,KYOCERA Document Solutions Brazil,620,Business Services,False,CURATED,False,e32e733a-3111-468c-9bee-81b74542cfb9,KYOCERA Document Solutions Europe Group,550,Business Services,False,CURATED,False,4a709042-c8cd-485c-8167-aac08fa68cce,KYOCERA Document Solutions (U.K.) Limited,740,Business Services,False,CURATED,False,6ce6e3c9-863b-468d-a0d7-4204092eab1e,KYOCERA Document Solutions Austria GmbH,740,Business Services,False,CURATED,False,fe409d83-0260-4a38-a6aa-88309cf6947b,KYOCERA Document Solutions Belgium N.V.,490,Business Services,False,CURATED,False,dc5062ad-862f-498e-8956-ae6a33155958,KYOCERA Document Solutions Denmark A/S,730,Business Services,False,CURATED,False,f2ac7dbf-1ff0-4b41-9d2b-ffd35c5456bd,KYOCERA Document Solutions Deutschland GmbH,780,Business Services,False,CURATED,False,512eac6c-8161-4951-a8fa-a67d390efa83,KYOCERA Document Solutions EspaÃ±a S.A.,690,Business Services,False,CURATED,False,5cdcc6a0-6d96-48b9-b90b-2cd7e70f1f6a,KYOCERA Document Solutions Europe B.V.,730,Business Services,False,CURATED,False,00f35eed-8fa0-4699-a491-a1ecb5273ac0,KYOCERA Document Solutions Finland Oy,750,Technology,False,CURATED,False,afe0c76c-7bff-4c08-ad45-6a08017f43a2,KYOCERA Document Solutions France S.A.S.,770,Business Services,False,CURATED,False,c29c8e98-621f-4af9-b6a8-c01a190d115d,KYOCERA Document Solutions Italia S.p.A.,670,Business Services,False,CURATED,False,49064d45-fc23-4671-8ed3-3732ba01b429,KYOCERA Document Solutions Middle East,740,Business Services,False,CURATED,False,35c100af-bfaa-4bb3-b124-395f5f9ad497,KYOCERA Document Solutions Norge NUF,740,Business Services,False,CURATED,False,8a39941d-2b9f-40c3-ba4f-b90b3163a1b1,KYOCERA Document Solutions Russia LLC,740,Business Services,False,CURATED,False,232770b2-7095-42b8-99ef-63798b3676b7,KYOCERA Document Solutions Inc.,630,Business Services,False,CURATED,False,09380a90-a0a4-4a58-9406-691f2ddfd58d,"KYOCERA Document Solutions New England, Inc.",570,Business Services,False,CURATED,False,51b7729b-7fb6-4f18-807d-dd6125acd60a,TA Triumph-Adler GmbH,680,Technology,False,CURATED,False,9d00093b-10f4-4675-b6a1-3153c52fd6bf,KYOCERA Fineceramics Group,620,Manufacturing,False,CURATED,False,2a5d7b7b-18d8-4302-85d1-f1f53fc8a6aa,KYOCERA Fineceramics GmbH,700,Manufacturing,False,CURATED,False,b4194b6a-2935-4f17-910c-1842d9ad1a55,KYOCERA Fineceramics Ltd,760,Manufacturing,False,CURATED,False,431ef8db-be7a-4da1-b4ac-30387feaac0e,KYOCERA UNIMERCO Group,610,Engineering,False,CURATED,False,dda08a8c-4648-4430-9be8-a0eb975a5bf7,KYOCERA UNIMERCO A/S,620,Engineering,False,CURATED,False,2f28866f-99e8-4dfb-a978-3866c529df2f,KYOCERA UNIMERCO Tooling AS (Norway),760,Engineering,False,CURATED,False,1722fd16-fc46-4212-9c55-4b7e8cc3227f,KYOCERA UNIMERCO Tooling GmbH,660,Engineering,False,CURATED,False,52258991-fdfd-4279-bf1d-50bb08f122c0,KYOCERA UNIMERCO Tooling Inc.,740,Engineering,False,CURATED,False,e63c4318-bef1-4bea-9af1-5262917c2c04,KYOCERA UNIMERCO Tooling Ltd.,760,Engineering,False,CURATED,False,960b263d-6db7-49be-a673-a5fb596eccfd,KYOCERA France,710,Manufacturing,False,CURATED,False,9fc1b6b3-20af-4df0-87a6-fd852e66c92e,KYOCERA Italia,720,Manufacturing,False,CURATED,False,eecb8129-2674-44ae-b973-8932de5b31df,"KYOCERA Mexicana, S.A. de C.V.",730,Manufacturing,False,CURATED,False,86beb991-da5c-4ec7-aebd-f0b1f0a2e3cd,"KYOCERA Optec Co., Ltd.",730,Manufacturing,False,CURATED,False,1bef262e-2a12-45c4-912c-494edb2494d2,KYOCERA Portugal,720,Manufacturing,False,CURATED,False,b833f149-5e47-48fe-8fe5-2cc695f8b659,"KYOCERA Precision Tools, Inc.",670,Manufacturing,False,CURATED,False,8eba2032-19e2-43cf-979a-2b9f2105de52,KYOCERA Russia,720,Manufacturing,False,CURATED,False,708e91f9-1197-4cee-a3bf-d407c80c2f61,KYOCERA SENCO Industrial Tools Group,530,Engineering,False,CURATED,True,233ed996-11fb-42a6-95df-ec253ab4b4d1,"KYOCERA SENCO Industrial Tools, Inc.",610,Engineering,False,CURATED,True,b17dce7b-8d46-4048-a9b0-8a1697abefee,KYOCERA SENCO Netherlands Companies,520,Engineering,False,CURATED,False,859e3bc6-fd1b-46f9-9195-46d5333f567a,KYOCERA SENCO Deutschland,570,Manufacturing,False,CURATED,False,e5861f3b-73e7-4b38-aa15-e426fa36e15c,KYOCERA SENCO Netherlands B.V.,580,Business Services,False,CURATED,False,f5265a90-bf28-4a3a-9e1a-023ef1e22195,KYOCERA SENCO UK,720,Manufacturing,False,CURATED,False,fe025d9b-97a3-452b-b65a-fe9d7fc9ebb4,SENCO LatÃ­n AmÃ©rica S.A.S.,730,Engineering,False,CURATED,False,d8453fc4-da76-4c50-84ad-09ef835f15a3,KYOCERA do Brasil Componentes Industriais Ltda.,740,Engineering,False,CURATED,False,6c5133db-a43a-4e22-b224-24bfe4b3cd53,"Kyocera Solar, Inc.",710,Energy/Resources,False,CURATED,False,2018-10-15T18:37:27.712Z,BITSIGHT,Companies_GUID_Company-tree
5ec089ca-beb6-42e4-9184-216a7fd95612,"Huntington Bancshares, Inc.",700,Finance,False,CURATED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-15T18:36:26.690Z,BITSIGHT,Companies_GUID_Company-tree
